,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
990,musket_t1_wgsim_rl__cov_8.1_22.corrected.fastq.gz,run.musket.sh,22,83,24398,15901,3,6306,9,6,46700,1904,4617483,21085,151,29367,13,7,0,4670010,Musket,8,100,0.08282221932228458,0.060861782380769724,-1.195180303623472,0.9891599803854809,T1,1.4989261264965172e-06,0.0
991,musket_t1_wgsim_rl__cov_1.1_26.corrected.fastq.gz,run.musket.sh,26,34,26589,17690,2,2372,13,5,46700,553,4637369,22945,33,9084,25,7,0,4670016,Musket,1,100,0.023533917780236616,0.05723452701304078,-0.3641160949868074,0.9931276466718744,T1,1.4989242006879634e-06,0.0
992,musket_t1_wgsim_rl__cov_2.1_26.corrected.fastq.gz,run.musket.sh,26,34,25923,17125,2,3610,6,2,46700,926,4630919,22294,77,15776,12,4,0,4670008,Musket,2,100,0.03987941429801895,0.05540265645566591,-0.6400516795865633,0.9918280653908944,T1,8.565295819621723e-07,0.0
993,musket_t1_wgsim_rl__cov_4.1_26.corrected.fastq.gz,run.musket.sh,26,50,25729,16847,4,4067,3,1,46700,1124,4629220,21968,90,17595,5,1,0,4670003,Musket,4,100,0.04867486575437381,0.06002990813928648,-0.7134938506842197,0.991507714234873,T1,2.1413262475420252e-07,0.0
994,musket_t1_wgsim_rl__cov_1.1_28.corrected.fastq.gz,run.musket.sh,28,33,26480,17645,5,2528,9,7,46700,601,4636295,22878,52,10162,14,10,0,4670012,Musket,1,100,0.02559734230589037,0.0557669110141969,-0.4078112355722135,0.9929087976647597,T1,2.1413221207996897e-06,0.0
995,musket_t1_wgsim_rl__cov_4.1_24.corrected.fastq.gz,run.musket.sh,24,62,25194,16500,1,4935,8,3,46700,1388,4624612,21691,103,22198,13,3,0,4670008,Musket,4,100,0.06014125395381082,0.058816051527607105,-0.9022487976082153,0.9905764615392522,T1,6.423971864716292e-07,0.0
996,musket_t1_wgsim_rl__cov_16.1_22.corrected.fastq.gz,run.musket.sh,22,108,24069,15732,6,6775,10,7,46700,2093,4615873,21125,151,30747,15,7,0,4670011,Musket,16,100,0.09014557670772676,0.06370415461877948,-1.2347747437333103,0.9888554866358987,T1,1.4989258055280813e-06,0.0
997,musket_t1_wgsim_rl__cov_2.1_28.corrected.fastq.gz,run.musket.sh,28,31,26090,17243,1,3327,8,3,46700,853,4632368,22404,68,14298,15,3,0,4670009,Musket,2,100,0.036677129466397215,0.05624423051562706,-0.57875048372533,0.9921224991215221,T1,6.423970489136102e-07,0.0
998,musket_t1_wgsim_rl__cov_8.1_23.corrected.fastq.gz,run.musket.sh,23,78,24783,16212,2,5614,11,5,46700,1656,4621729,21348,136,25120,17,5,0,4670011,Musket,8,100,0.07198748043818466,0.06180718844474303,-1.020735524256651,0.9900158693416354,T1,1.0706612896629151e-06,0.0
999,musket_t1_wgsim_rl__cov_4.1_28.corrected.fastq.gz,run.musket.sh,28,50,25968,17000,1,3673,8,3,46700,994,4630734,22115,79,16070,13,3,0,4670008,Musket,4,100,0.04301354450646934,0.0582069450137612,-0.6529490674628933,0.991803011900622,T1,6.423971864716292e-07,0.0
1000,musket_t1_wgsim_rl__cov_8.1_24.corrected.fastq.gz,run.musket.sh,24,67,25156,16500,2,4965,10,3,46700,1449,4625240,21585,106,21610,17,3,0,4670010,Musket,8,100,0.06290700703308154,0.06279251170046801,-0.8760093774420422,0.9907235744677206,T1,6.423969113556502e-07,0.0
1001,musket_t1_wgsim_rl__cov_8.1_26.corrected.fastq.gz,run.musket.sh,26,60,25587,16762,1,4279,11,4,46700,1256,4628556,21787,97,18293,18,4,0,4670011,Musket,8,100,0.054506791650392745,0.0641897071600143,-0.7401380028642104,0.9913920973633681,T1,8.565290317303321e-07,0.0
1002,musket_t1_wgsim_rl__cov_1.1_30.corrected.fastq.gz,run.musket.sh,30,33,26480,17645,5,2528,9,7,46700,601,4636295,22878,52,10162,14,10,0,4670012,Musket,1,100,0.02559734230589037,0.0557669110141969,-0.4078112355722135,0.9929087976647597,T1,2.1413221207996897e-06,0.0
1003,musket_t1_wgsim_rl__cov_1.1_32.corrected.fastq.gz,run.musket.sh,32,33,26480,17645,5,2528,9,7,46700,601,4636295,22878,52,10162,14,10,0,4670012,Musket,1,100,0.02559734230589037,0.0557669110141969,-0.4078112355722135,0.9929087976647597,T1,2.1413221207996897e-06,0.0
1004,musket_t1_wgsim_rl__cov_2.1_32.corrected.fastq.gz,run.musket.sh,32,30,26103,17252,1,3304,10,3,46700,823,4632443,22410,64,14249,19,3,0,4670011,Musket,2,100,0.035423750699436145,0.054535816049300904,-0.5787027073559161,0.9921317101822672,T1,6.423967737977491e-07,0.0
1005,musket_t1_wgsim_rl__cov_2.1_30.corrected.fastq.gz,run.musket.sh,30,31,26090,17243,1,3327,8,3,46700,853,4632368,22404,68,14298,15,3,0,4670009,Musket,2,100,0.036677129466397215,0.05624423051562706,-0.57875048372533,0.9921224991215221,T1,6.423970489136102e-07,0.0
1006,musket_t1_wgsim_rl__cov_8.1_28.corrected.fastq.gz,run.musket.sh,28,56,25622,16822,2,4189,9,4,46700,1180,4629313,21864,96,17538,14,4,0,4670009,Musket,8,100,0.051206387779899325,0.06299380738842622,-0.7104669328241625,0.9915383460717099,T1,8.565293985514803e-07,0.0
1007,musket_t1_wgsim_rl__cov_4.1_30.corrected.fastq.gz,run.musket.sh,30,50,25968,17000,1,3673,8,3,46700,994,4630734,22115,79,16070,13,3,0,4670008,Musket,4,100,0.04301354450646934,0.0582069450137612,-0.6529490674628933,0.991803011900622,T1,6.423971864716292e-07,0.0
1008,pollux_t1_wgsim_rl__cov_1.1_14.corrected.fastq.gz,run.pollux.sh,14,132,12820,7948,25,7652,11283,108,39860,3191,3873598,15553,622,80999,64860,245,4,4039072,Pollux,1,100,0.17024114383269312,0.02140892318014089,-7.611395646606915,0.9598226620596633,T1,6.164782405463433e-05,0.0163265306122449
1009,pollux_t1_wgsim_rl__cov_1.1_16.corrected.fastq.gz,run.pollux.sh,16,136,13177,7906,12,5784,6555,85,33570,2896,3281174,12744,433,51840,20846,209,4,3370146,Pollux,1,100,0.18516624040920715,0.038316001164298376,-4.46227621483376,0.9744604233293434,T1,6.320200964587291e-05,0.019138755980861243
1010,musket_t1_wgsim_rl__cov_16.1_21.corrected.fastq.gz,run.musket.sh,21,135,23660,15435,5,7453,12,6,46700,2302,4612203,20892,175,34413,24,6,0,4670015,Musket,16,100,0.09924980598430629,0.06265821062086611,-1.385487626110201,0.9881135285432702,T1,1.2847924471334674e-06,0.0
1011,musket_t1_wgsim_rl__cov_16.1_24.corrected.fastq.gz,run.musket.sh,24,87,24606,16098,5,5895,9,6,46700,1813,4620544,21422,134,26076,16,6,0,4670011,Musket,16,100,0.0780288358080482,0.06497043540584124,-1.044932214331827,0.9897957413804807,T1,1.2847935475954982e-06,0.0
1012,pollux_t1_wgsim_rl__cov_1.1_18.corrected.fastq.gz,run.pollux.sh,18,124,12337,7243,15,5172,5371,53,30262,2542,2964845,11360,352,40539,15105,141,2,3034886,Pollux,1,100,0.18285138828945474,0.04368748496201835,-3.8197381671701915,0.9777596112404955,T1,4.711873856217334e-05,0.014184397163120567
1013,musket_t1_wgsim_rl__cov_4.1_32.corrected.fastq.gz,run.musket.sh,32,49,25963,16993,1,3685,9,3,46700,1004,4630691,22104,74,16118,15,3,0,4670009,Musket,4,100,0.043448156482603424,0.058586683783626074,-0.654708326120824,0.9917957331559747,T1,6.423970489136102e-07,0.0
1014,musket_t1_wgsim_rl__cov_16.1_23.corrected.fastq.gz,run.musket.sh,23,120,24266,15871,7,6419,17,6,46700,2004,4618072,21225,140,28539,34,6,0,4670020,Musket,16,100,0.08627147100607,0.06553945776237041,-1.1437857850101167,0.9893053991203464,T1,1.28479107155858e-06,0.0
1015,musket_t1_wgsim_rl__cov_8.1_30.corrected.fastq.gz,run.musket.sh,30,56,25622,16822,2,4189,9,4,46700,1180,4629313,21864,96,17538,14,4,0,4670009,Musket,8,100,0.051206387779899325,0.06299380738842622,-0.7104669328241625,0.9915383460717099,T1,8.565293985514803e-07,0.0
1016,pollux_t1_wgsim_rl__cov_2.1_16.corrected.fastq.gz,run.pollux.sh,16,299,19017,11170,16,7527,8671,94,46700,3549,4570674,18016,565,66452,34121,223,3,4693603,Pollux,2,100,0.16457222351031764,0.03408501565471274,-4.4991421284488755,0.9745660047724561,T1,4.815064248084041e-05,0.013452914798206279
1017,musket_t1_wgsim_rl__cov_8.1_32.corrected.fastq.gz,run.musket.sh,32,56,25622,16822,2,4189,9,4,46700,1180,4629313,21864,96,17538,14,4,0,4670009,Musket,8,100,0.051206387779899325,0.06299380738842622,-0.7104669328241625,0.9915383460717099,T1,8.565293985514803e-07,0.0
1018,pollux_t1_wgsim_rl__cov_1.1_19.corrected.fastq.gz,run.pollux.sh,19,128,11695,6792,9,5001,5005,53,28630,2378,2807601,10703,321,36323,12986,141,2,2870455,Pollux,1,100,0.1817903829982417,0.04600770019540697,-3.5877226511734577,0.978932245189174,T1,4.9817886014586535e-05,0.014184397163120567
1019,pollux_t1_wgsim_rl__cov_2.1_14.corrected.fastq.gz,run.pollux.sh,14,183,12979,7814,48,9504,16172,122,46700,2944,4526494,18738,753,105229,118801,332,5,4773296,Pollux,2,100,0.13578083202656582,0.012970648620546846,-10.196753067060234,0.9489130245778018,T1,7.060111084667701e-05,0.015060240963855422
1020,pollux_t1_wgsim_rl__cov_1.1_20.corrected.fastq.gz,run.pollux.sh,20,119,11573,6620,9,4733,4518,52,27572,2255,2706109,10255,273,33477,11491,118,2,2763980,Pollux,1,100,0.18025579536370903,0.04775215467039366,-3.414308553157474,0.9798790004840849,T1,4.341565423772965e-05,0.01694915254237288
1021,musket_t1_wgsim_rl__cov_32.1_20.corrected.fastq.gz,run.musket.sh,20,15384,28017,2268,36,995,0,0,46700,20527,4644781,2818,55,1819,0,0,0,4670000,Musket,32,100,0.8792889269650889,0.9185984068737134,0.8013707431998287,0.9989952890792291,T1,0.0,
1022,pollux_t1_wgsim_rl__cov_2.1_18.corrected.fastq.gz,run.pollux.sh,18,299,20539,11660,20,6923,7259,81,46700,3349,4584159,17902,458,54949,22428,163,2,4683410,Pollux,2,100,0.15759258387840572,0.04148601441914625,-3.483506658510188,0.9795234581313437,T1,3.523073999500364e-05,0.012269938650306749
1023,pollux_t1_wgsim_rl__cov_2.1_19.corrected.fastq.gz,run.pollux.sh,19,312,20916,11696,21,6899,6856,80,46700,3338,4589416,17662,438,50780,19050,177,1,4680862,Pollux,2,100,0.15895238095238096,0.0456210365186967,-3.1662857142857144,0.9811771808648024,T1,3.802718388194311e-05,0.005649717514124294
1024,pollux_t1_wgsim_rl__cov_1.1_12.corrected.fastq.gz,run.pollux.sh,12,12,20977,13761,5,1730,10215,72,46700,1117,4552438,21881,481,84192,92249,171,2,4752531,Pollux,1,100,0.04856944082094095,0.006290902127755437,-7.623445517001478,0.958133027699568,T1,3.6401656296402904e-05,0.011695906432748537
1025,musket_t1_wgsim_rl__cov_16.1_26.corrected.fastq.gz,run.musket.sh,26,106,24878,16320,4,5384,8,4,46700,1671,4623807,21573,125,22814,15,5,0,4670010,Musket,16,100,0.07188951987609705,0.06820408163265305,-0.9102564102564102,0.9904642602478367,T1,1.0706615189260837e-06,0.0
1026,pollux_t1_wgsim_rl__cov_4.1_16.corrected.fastq.gz,run.pollux.sh,16,597,18677,10857,44,7576,8949,83,46700,3444,4574587,18249,513,62468,36498,198,3,4695960,Pollux,4,100,0.15876089060987417,0.033629528366370474,-4.403355921264924,0.9748877598325538,T1,4.2802749597526386e-05,0.015151515151515152
1027,pollux_t1_wgsim_rl__cov_2.1_20.corrected.fastq.gz,run.pollux.sh,20,326,21320,11839,17,6824,6374,77,46700,3264,4593640,17623,423,47611,16911,184,0,4679656,Pollux,2,100,0.15626944989706515,0.04815153571533945,-2.9328290324125055,0.9823166489160742,T1,3.931912944028365e-05,0.0
1028,musket_t1_wgsim_rl__cov_32.1_21.corrected.fastq.gz,run.musket.sh,21,15585,28025,2093,33,964,0,0,46700,20765,4644907,2578,57,1693,0,0,0,4670000,Musket,32,100,0.8895600394122435,0.9246148365838454,0.8170329434948379,0.9990732334047109,T1,0.0,
1029,pollux_t1_wgsim_rl__cov_1.1_21.corrected.fastq.gz,run.pollux.sh,21,127,11101,6335,12,4443,3980,36,25998,2052,2553857,9572,251,29786,9963,86,1,2605568,Pollux,1,100,0.17653131452167928,0.04908973469534222,-3.2430316586373023,0.9809415762480873,T1,3.339003242287286e-05,0.011627906976744186
1030,musket_t1_wgsim_rl__cov_16.1_32.corrected.fastq.gz,run.musket.sh,32,101,25096,16488,7,5000,8,5,46700,1540,4625596,21718,111,21025,14,6,0,4670010,Musket,16,100,0.06621377590506493,0.06820496921918597,-0.8383781924499097,0.9908192916075126,T1,1.2847938227113004e-06,0.0
1031,pollux_t1_wgsim_rl__cov_4.1_18.corrected.fastq.gz,run.pollux.sh,18,669,21442,12287,17,5802,6483,61,46700,3270,4592951,18240,435,46590,21234,160,1,4682881,Pollux,4,100,0.15202231520223153,0.04599544265338847,-3.001115760111576,0.9814945076534098,T1,3.438054479710247e-05,0.00625
1032,musket_t1_wgsim_rl__cov_16.1_30.corrected.fastq.gz,run.musket.sh,30,101,25096,16488,7,5000,8,5,46700,1540,4625596,21718,111,21025,14,6,0,4670010,Musket,16,100,0.06621377590506493,0.06820496921918597,-0.8383781924499097,0.9908192916075126,T1,1.2847938227113004e-06,0.0
1033,pollux_t1_wgsim_rl__cov_4.1_20.corrected.fastq.gz,run.pollux.sh,20,694,22303,12606,19,5409,5669,65,46700,3187,4600939,18129,369,40433,15939,183,2,4679181,Pollux,4,100,0.14951210358416214,0.05350996490874595,-2.4950741227247137,0.9839602203719926,T1,3.953683347577279e-05,0.01092896174863388
1034,pollux_t1_wgsim_rl__cov_4.1_19.corrected.fastq.gz,run.pollux.sh,19,692,21842,12344,19,5696,6107,74,46700,3323,4597033,18089,395,43676,17899,183,3,4680601,Pollux,4,100,0.15519334952363162,0.0512034269160837,-2.7205305436204,0.9828564640671983,T1,3.973848657469415e-05,0.01639344262295082
1035,musket_t1_wgsim_rl__cov_16.1_28.corrected.fastq.gz,run.musket.sh,28,101,25096,16488,7,5000,8,5,46700,1540,4625596,21718,111,21025,14,6,0,4670010,Musket,16,100,0.06621377590506493,0.06820496921918597,-0.8383781924499097,0.9908192916075126,T1,1.2847938227113004e-06,0.0
1036,pollux_t1_wgsim_rl__cov_1.1_22.corrected.fastq.gz,run.pollux.sh,22,130,10933,6264,8,4269,3504,31,25108,1933,2469125,9279,221,26491,8758,87,1,2515895,Pollux,1,100,0.17240456653585445,0.05198752084341886,-2.9714591509097397,0.9821788994289903,T1,3.497761234073759e-05,0.011494252873563218
1037,pollux_t1_wgsim_rl__cov_2.1_21.corrected.fastq.gz,run.pollux.sh,21,332,21692,11911,13,6670,6082,69,46700,3187,4596454,17433,349,45412,16551,186,2,4679574,Pollux,2,100,0.15455868089233754,0.04891788181120491,-2.8504364694471387,0.9829191644022146,T1,4.017459708939318e-05,0.010752688172043012
1038,musket_t1_wgsim_rl__cov_32.1_23.corrected.fastq.gz,run.musket.sh,23,15813,27998,1877,30,982,0,0,46700,21055,4644885,2292,53,1715,0,0,0,4670000,Musket,32,100,0.9018289287702916,0.924681598594642,0.8283719535700518,0.9991306209850107,T1,0.0,
1039,pollux_t1_wgsim_rl__cov_8.1_19.corrected.fastq.gz,run.pollux.sh,19,1758,22415,12121,25,4921,5460,64,46700,4495,4603566,17601,362,36925,17465,156,2,4680572,Pollux,8,100,0.2034304851556843,0.0763352296849792,-2.258101013758146,0.9845085107155752,T1,3.375655795915542e-05,0.01282051282051282
1040,pollux_t1_wgsim_rl__cov_2.1_22.corrected.fastq.gz,run.pollux.sh,22,330,22096,12027,15,6642,5590,55,46700,3139,4601055,17372,321,42272,14618,142,3,4678922,Pollux,2,100,0.1530398322851153,0.05229139249362808,-2.6205938277022085,0.9840294307296193,T1,3.0990044287979154e-05,0.02112676056338028
1041,musket_t1_wgsim_rl__cov_32.1_22.corrected.fastq.gz,run.musket.sh,22,15716,28013,1983,27,961,0,0,46700,20932,4644875,2417,51,1725,0,0,0,4670000,Musket,32,100,0.8964837894556512,0.9238645893101469,0.8226048224763374,0.9991021413276231,T1,0.0,
1042,pollux_t1_wgsim_rl__cov_8.1_20.corrected.fastq.gz,run.pollux.sh,20,1763,22704,12330,17,4673,5213,48,46700,4476,4605386,17640,305,35580,15605,127,2,4679121,Pollux,8,100,0.20238741182854042,0.0804153716246564,-2.112000361729065,0.9851987094151698,T1,2.7569280640530562e-05,0.015748031496062992
1043,pollux_t1_wgsim_rl__cov_4.1_21.corrected.fastq.gz,run.pollux.sh,21,691,22695,12599,16,5297,5402,51,46700,3146,4603965,17910,333,38258,15430,138,2,4679182,Pollux,4,100,0.14941109422492402,0.0553541893936728,-2.40036094224924,0.9845979423745186,T1,2.99197594793278e-05,0.014492753623188406
1044,musket_t1_wgsim_rl__cov_32.1_24.corrected.fastq.gz,run.musket.sh,24,15893,27980,1789,30,1008,0,0,46700,21159,4644806,2189,52,1794,0,0,0,4670000,Musket,32,100,0.9062446462223746,0.9218402823160371,0.8294072297413054,0.9991359743040685,T1,0.0,
1045,pollux_t1_wgsim_rl__cov_8.1_18.corrected.fastq.gz,run.pollux.sh,18,1734,21686,11754,25,5442,6059,63,46700,4567,4597605,17609,385,41774,20857,149,3,4682949,Pollux,8,100,0.2059433621933622,0.06796333224203101,-2.6183261183261184,0.9827514560278936,T1,3.245817966413899e-05,0.020134228187919462
1046,pollux_t1_wgsim_rl__cov_1.1_23.corrected.fastq.gz,run.pollux.sh,23,119,10528,5975,10,4044,3156,35,23832,1777,2345018,8794,197,24317,7828,81,0,2388012,Pollux,1,100,0.16810140951660202,0.052384882966806205,-2.872765112099139,0.9827400364822287,T1,3.3919427540565124e-05,0.0
1047,pollux_t1_wgsim_rl__cov_4.1_22.corrected.fastq.gz,run.pollux.sh,22,698,23018,12720,18,5267,4979,48,46700,3105,4606977,17902,317,36035,13685,107,4,4678132,Pollux,4,100,0.1478078735659542,0.0587789872219593,-2.2190222306850096,0.9854544381855306,T1,2.372741940586542e-05,0.037383177570093455
1048,musket_t1_wgsim_rl__cov_32.1_28.corrected.fastq.gz,run.musket.sh,28,15975,27945,1695,20,1064,1,1,46700,21279,4644736,2076,45,1863,1,1,0,4670001,Musket,32,100,0.9111111111111111,0.9194572873006956,0.8312995076000856,0.9991464669921912,T1,2.1413271645980377e-07,0.0
1049,pollux_t1_wgsim_rl__cov_4.1_14.corrected.fastq.gz,run.pollux.sh,14,248,13240,7995,38,7068,18111,110,46700,2635,4513275,19409,778,117278,146806,238,5,4800424,Pollux,4,100,0.11953365995282163,0.009879311185179908,-11.860324804935583,0.9407324652285561,T1,5.062052851998074e-05,0.02100840336134454
1050,pollux_t1_wgsim_rl__cov_8.1_21.corrected.fastq.gz,run.pollux.sh,21,1752,23209,12453,20,4484,4782,45,46700,4389,4608465,17538,304,33320,14073,97,1,4678187,Pollux,8,100,0.20016418114653167,0.08475918272758874,-1.9612350070689104,0.9860347579168507,T1,2.094828616299434e-05,0.010309278350515464
1051,musket_t1_wgsim_rl__cov_32.1_30.corrected.fastq.gz,run.musket.sh,30,15975,27945,1695,20,1064,1,1,46700,21279,4644736,2076,45,1863,1,1,0,4670001,Musket,32,100,0.9111111111111111,0.9194572873006956,0.8312995076000856,0.9991464669921912,T1,2.1413271645980377e-07,0.0
1052,pollux_t1_wgsim_rl__cov_2.1_23.corrected.fastq.gz,run.pollux.sh,23,330,22470,12114,18,6596,5172,50,46700,3014,4604764,17346,343,39682,13758,122,1,4679030,Pollux,2,100,0.1480353634577603,0.053388599567789706,-2.47671905697446,0.9847722679213999,T1,2.628749975956555e-05,0.00819672131147541
1053,pollux_t1_wgsim_rl__cov_2.1_12.corrected.fastq.gz,run.pollux.sh,12,10,26712,17472,0,907,1599,32,46700,635,4627266,22562,130,17113,10767,93,2,4678568,Pollux,2,100,0.027374229426218907,0.02226898123794494,-1.1745053239643057,0.9891708271295093,T1,2.030535839171302e-05,0.021505376344086023
1054,pollux_t1_wgsim_rl__cov_1.1_24.corrected.fastq.gz,run.pollux.sh,24,102,10333,5836,8,3675,2622,32,22576,1540,2225390,8400,166,19857,6367,81,1,2261802,Pollux,1,100,0.15492957746478872,0.0554675118858954,-2.4832997987927565,0.9845826401173224,T1,3.625427866807086e-05,0.012345679012345678
1055,pollux_t1_wgsim_rl__cov_1.1_26.corrected.fastq.gz,run.pollux.sh,26,114,9737,5318,9,2965,1971,16,20114,1181,1987085,7505,121,13739,4916,38,0,2014585,Pollux,1,100,0.1359659221736127,0.059538213349465616,-2.011743034768593,0.986935770890779,T1,1.886244561535006e-05,0.0
1056,musket_t1_wgsim_rl__cov_32.1_32.corrected.fastq.gz,run.musket.sh,32,15958,27946,1688,20,1087,1,1,46700,21261,4644710,2074,44,1910,1,1,0,4670001,Musket,32,100,0.9111206342404115,0.9175297773174521,0.8292264838225841,0.999137045152667,T1,2.1413271645980377e-07,0.0
1057,pollux_t1_wgsim_rl__cov_4.1_23.corrected.fastq.gz,run.pollux.sh,23,685,23283,12712,19,5207,4794,40,46700,3061,4608835,17788,294,34722,13459,106,4,4678269,Pollux,4,100,0.1468175931699362,0.05973615393622419,-2.1641325723056264,0.9858133303692715,T1,2.351297028879699e-05,0.03773584905660377
1058,pollux_t1_wgsim_rl__cov_1.1_28.corrected.fastq.gz,run.pollux.sh,28,91,9186,4856,7,2463,1573,14,18176,945,1797409,6675,97,11144,4095,31,1,1820397,Pollux,1,100,0.12401574803149606,0.05839100346020761,-1.8758530183727034,0.9878916455540443,T1,1.757858313323962e-05,0.03225806451612903
1059,pollux_t1_wgsim_rl__cov_2.1_24.corrected.fastq.gz,run.pollux.sh,24,342,23005,12263,19,6274,4797,49,46700,2815,4609157,17389,299,36063,12949,133,0,4678805,Pollux,2,100,0.13932884577311425,0.0543153182703996,-2.2865274203128094,0.985715797089214,T1,2.842606178286977e-05,0.0
1060,pollux_t1_wgsim_rl__cov_1.1_30.corrected.fastq.gz,run.pollux.sh,30,93,8681,4535,6,2109,1172,8,16596,782,1642758,6124,71,8858,3382,21,0,1661996,Pollux,1,100,0.11323486823052419,0.06005221932114883,-1.6591369823342021,0.9888952801330448,T1,1.263540947150294e-05,0.0
1061,pollux_t1_wgsim_rl__cov_8.1_22.corrected.fastq.gz,run.pollux.sh,22,1728,23542,12603,20,4380,4427,43,46700,4317,4611957,17515,277,30620,12999,102,2,4677789,Pollux,8,100,0.19773726639794797,0.09005757676902537,-1.800201539025284,0.9868499784192825,T1,2.223272575996908e-05,0.0196078431372549
1062,pollux_t1_wgsim_rl__cov_8.1_16.corrected.fastq.gz,run.pollux.sh,16,1399,16551,9101,88,8761,10800,79,46700,4405,4567629,17751,624,68104,50891,204,2,4709610,Pollux,8,100,0.19881747607871456,0.0356969205834684,-5.171962448095324,0.9707886516245089,T1,4.374035217353454e-05,0.00980392156862745
1063,musket_t1_wgsim_rl__cov_32.1_26.corrected.fastq.gz,run.musket.sh,26,15977,27956,1715,18,1033,1,1,46700,21265,4644775,2094,41,1824,1,1,0,4670001,Musket,32,100,0.9103557515304593,0.9209614551754006,0.8322274069951625,0.9991518203101027,T1,2.1413271645980377e-07,0.0
1064,pollux_t1_wgsim_rl__cov_4.1_24.corrected.fastq.gz,run.pollux.sh,24,697,23759,12902,21,4951,4370,41,46700,2847,4614172,17919,265,30360,12450,97,3,4678113,Pollux,4,100,0.13709910430511413,0.062356265194822263,-1.9244438023692574,0.9869410937322979,T1,2.137614033692645e-05,0.030927835051546393
1065,pollux_t1_wgsim_rl__cov_2.1_26.corrected.fastq.gz,run.pollux.sh,26,347,23913,12541,17,5850,4032,49,46700,2457,4617856,17385,246,28468,10937,139,1,4677489,Pollux,2,100,0.12382824312065316,0.058692847928909275,-1.8621106743271847,0.9877765586998833,T1,2.9930588826611886e-05,0.007194244604316547
1066,pollux_t1_wgsim_rl__cov_2.1_28.corrected.fastq.gz,run.pollux.sh,28,356,24670,12616,14,5477,3567,33,46700,2326,4621329,17282,235,25925,9877,80,1,4677055,Pollux,2,100,0.118625050999592,0.06100503566932438,-1.7072623419012647,0.9885827702652139,T1,1.731859043778617e-05,0.0125
1067,pollux_t1_wgsim_rl__cov_4.1_26.corrected.fastq.gz,run.pollux.sh,26,707,24608,13139,11,4674,3561,30,46700,2568,4622121,17889,225,23824,9525,67,1,4676220,Pollux,4,100,0.12553160287432175,0.07149817635103155,-1.5046683286894462,0.9889804134494129,T1,1.4541659716608714e-05,0.014925373134328358
1068,pollux_t1_wgsim_rl__cov_2.1_30.corrected.fastq.gz,run.pollux.sh,30,334,25532,12843,15,5058,2918,34,46700,2056,4626082,17154,180,22009,9021,84,1,4676587,Pollux,2,100,0.10702758979698074,0.06214108686453485,-1.5082769390942217,0.9896403059838951,T1,1.8175648181034587e-05,0.011904761904761904
1069,pollux_t1_wgsim_rl__cov_8.1_23.corrected.fastq.gz,run.pollux.sh,23,1725,23784,12715,20,4269,4187,36,46700,4182,4614823,17500,254,28624,11640,78,0,4677101,Pollux,8,100,0.1928788857116502,0.09409170679026234,-1.664145374042985,0.9875786304379572,T1,1.667699713989499e-05,0.0
1070,pollux_t1_wgsim_rl__cov_16.1_18.corrected.fastq.gz,run.pollux.sh,18,5036,21820,8921,47,4935,5941,87,46700,9231,4600321,13655,384,38587,22821,253,2,4685254,Pollux,16,100,0.4033470243817181,0.13067852036410482,-2.279865419907367,0.9838429181610723,T1,5.442607807388884e-05,0.007905138339920948
1071,pollux_t1_wgsim_rl__cov_8.1_24.corrected.fastq.gz,run.pollux.sh,24,1707,24156,12867,25,4170,3775,40,46700,4025,4618217,17562,240,25947,10726,91,1,4676809,Pollux,8,100,0.18645481076573864,0.09889920880632955,-1.512391717237226,0.9883326405531294,T1,1.9671532448727326e-05,0.01098901098901099
1072,pollux_t1_wgsim_rl__cov_8.1_26.corrected.fastq.gz,run.pollux.sh,26,1686,24762,13109,23,3864,3256,30,46700,3673,4624037,17648,223,21126,9159,73,2,4675941,Pollux,8,100,0.1722714694432719,0.10816302491312799,-1.248159091975048,0.9896857080470896,T1,1.6039552252690955e-05,0.0273972602739726
1073,pollux_t1_wgsim_rl__cov_4.1_30.corrected.fastq.gz,run.pollux.sh,30,666,26059,13321,13,4018,2623,24,46700,2248,4629494,17602,147,18117,7903,61,1,4675573,Pollux,4,100,0.11324937027707808,0.07952455072873921,-1.1975818639798488,0.990625745898042,T1,1.326040679933775e-05,0.01639344262295082
1074,pollux_t1_wgsim_rl__cov_4.1_28.corrected.fastq.gz,run.pollux.sh,28,689,25277,13197,13,4353,3171,31,46700,2437,4625497,17714,186,21223,9069,62,1,4676189,Pollux,4,100,0.12093692620713613,0.0744599590577164,-1.382313532827155,0.9896809110326616,T1,1.3472509344682177e-05,0.016129032258064516
1075,pollux_t1_wgsim_rl__cov_8.1_28.corrected.fastq.gz,run.pollux.sh,28,1629,25383,13226,23,3549,2890,32,46700,3499,4627536,17493,191,18305,8209,70,0,4675303,Pollux,8,100,0.16668254573170732,0.11658281411388398,-1.0963700457317074,0.9905315227697542,T1,1.4972291635429832e-05,0.0
