,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Trim Percent,Trim Efficiency
288,sga_human.wgsim_raw_rl_100_cov_16_1_20.corrected.fastq,run.sga.sh,20,2503750,4517688,370344,621,62426,2051,910,7456880,3219446,741812993,504485,2562,144570,6239,1872,14,745692181,Sga,16,100,0.864528908,0.955252941,0.824031648,0.999115281,2.53E-06,0.007478632
289,sga_human.wgsim_raw_rl_100_cov_16_1_22.corrected.fastq,run.sga.sh,22,2592090,4517570,298181,493,47042,1504,667,7456880,3323406,741858715,401348,1746,100081,4345,1241,7,745690889,Sga,16,100,0.892248455,0.969535847,0.864212778,0.999317732,1.67E-06,0.005640612
290,sga_human.wgsim_raw_rl_100_cov_16_1_24.corrected.fastq,run.sga.sh,24,2644432,4517477,250124,447,43101,1299,565,7456880,3385764,741869302,339253,1481,89968,3592,1032,9,745690401,Sga,16,100,0.908925785,0.973109719,0.883809121,0.999416211,1.40E-06,0.00872093
291,sga_human.wgsim_raw_rl_100_cov_16_1_26.corrected.fastq,run.sga.sh,26,2685100,4517343,212022,439,40772,1204,528,7456880,3433956,741873951,291155,1389,85518,3247,949,7,745690172,Sga,16,100,0.921839913,0.974802149,0.898011093,0.999487377,1.28E-06,0.007376185
292,sga_human.wgsim_raw_rl_100_cov_16_1_28.corrected.fastq,run.sga.sh,28,2716434,4512018,180105,437,38470,1058,463,7448522,3470010,741047058,251055,1314,81070,2724,776,8,744854015,Sga,16,100,0.932531412,0.976421322,0.91001259,0.999547644,1.05E-06,0.010309278
293,sga_human.wgsim_raw_rl_100_cov_16_1_30.corrected.fastq,run.sga.sh,30,2742963,4506721,152763,412,36273,1032,467,7440164,3500315,740219076,216739,1196,77343,2742,828,6,744018245,Sga,16,100,0.941690651,0.977632387,0.920145362,0.999598332,1.12E-06,0.007246377
294,sga_human.wgsim_raw_rl_100_cov_32_1_20.corrected.fastq,run.sga.sh,20,4917869,9050967,855551,1115,117023,3794,1664,14946319,6333842,1486882352,1137481,4526,266401,11624,3325,16,1494639567,Sga,32,100,0.847753738,0.957950606,0.810541453,0.999047692,2.24E-06,0.00481203
295,sga_human.wgsim_raw_rl_100_cov_32_1_22.corrected.fastq,run.sga.sh,22,5105543,9050970,698981,879,87361,2585,1169,14946319,6555149,1486970337,917756,2949,181299,6988,2103,11,1494636592,Sga,32,100,0.877188858,0.972078478,0.8519929,0.999256612,1.41E-06,0.005230623
296,sga_human.wgsim_raw_rl_100_cov_32_1_24.corrected.fastq,run.sga.sh,24,5217750,9050970,594766,745,79850,2238,1054,14946319,6689176,1486990133,784207,2471,162106,5995,1853,11,1494635952,Sga,32,100,0.895066665,0.97548575,0.872573371,0.999359957,1.25E-06,0.005936319
297,sga_human.wgsim_raw_rl_100_cov_32_1_26.corrected.fastq,run.sga.sh,26,5307180,9050970,510051,698,75385,2035,958,14946319,6794700,1486999569,678828,2329,153063,5408,1639,8,1494635544,Sga,32,100,0.909169003,0.977208816,0.887964694,0.999437142,1.10E-06,0.004881025
298,sga_human.wgsim_raw_rl_100_cov_32_1_28.corrected.fastq,run.sga.sh,28,5384579,9050969,437482,609,70819,1861,903,14946319,6885316,1487009019,588512,2032,143963,4769,1526,5,1494635142,Sga,32,100,0.921256952,0.978855419,0.901356574,0.999504359,1.02E-06,0.00327654
299,sga_human.wgsim_raw_rl_100_cov_32_1_30.corrected.fastq,run.sga.sh,30,5451847,9050969,375198,536,66008,1761,846,14946319,6963254,1487017413,510766,1838,135657,4630,1474,7,1494635039,Sga,32,100,0.931661141,0.980251117,0.912891188,0.999562191,9.91E-07,0.004748982
